name,type,licence,county,township,lot,conc,total depth date,plugged date,latitude,longitude,url
T001849_DAWN000_VERT,VERT,T001849,Lambton,Dawn,33,I,12/16/1954 0:00,NULL,42.75500278,-82.22491389,http://www.ogsrlibrary.com/logs/view/T001849_DAWN000_VERT
T001850_DAWN000_VERT,VERT,T001850,Lambton,Dawn,33,I,1/11/1955 0:00,NULL,42.75741111,-82.22529722,http://www.ogsrlibrary.com/logs/view/T001850_DAWN000_VERT
T006238_DAWN000_VERT,VERT,T006238,Lambton,Dawn,33,I,7/11/1983 0:00,NULL,42.75346667,-82.22647222,http://www.ogsrlibrary.com/logs/view/T006238_DAWN000_VERT
T009012_DAWN000_VERT,VERT,T009012,Lambton,Dawn,33,I,8/8/1957 0:00,1/18/2008 0:00,42.75525,-82.23008333,http://www.ogsrlibrary.com/logs/view/T009012_DAWN000_VERT
T009038_DAWN000_VERT,VERT,T009038,Lambton,Dawn,33,I,4/19/1958 0:00,6/25/2010 0:00,42.75563889,-82.23325,http://www.ogsrlibrary.com/logs/view/T009038_DAWN000_VERT
T011636_DAWN000_VERT,VERT,T011636,Lambton,Dawn,33,I,6/4/2008 0:00,NULL,42.75270806,-82.22530583,http://www.ogsrlibrary.com/logs/view/T011636_DAWN000_VERT
T011750_DAWN000_VERT,VERT,T011750,Lambton,Dawn,33,I,4/17/2008 0:00,NULL,42.75631194,-82.22521972,http://www.ogsrlibrary.com/logs/view/T011750_DAWN000_VERT
T011751_DAWN000_VERT,VERT,T011751,Lambton,Dawn,33,I,6/10/2008 0:00,NULL,42.75279083,-82.22770417,http://www.ogsrlibrary.com/logs/view/T011751_DAWN000_VERT
T011752_DAWN000_VERT,VERT,T011752,Lambton,Dawn,33,I,5/26/2008 0:00,NULL,42.75507194,-82.22707583,http://www.ogsrlibrary.com/logs/view/T011752_DAWN000_VERT
T006239_DAWN000_CBN1,CBN1,T006239,Lambton,Dawn,33,II,9/7/1983 0:00,NULL,42.75356111,-82.2234,http://www.ogsrlibrary.com/logs/view/T006239_DAWN000_CBN1
T006595_DAWN000_CBN1,CBN1,T006595,Lambton,Dawn,33,II,2/1/1985 0:00,NULL,42.75311944,-82.22085556,http://www.ogsrlibrary.com/logs/view/T006595_DAWN000_CBN1
T007660_DAWN000_CBN1,CBN1,T007660,Lambton,Dawn,33,II,10/11/1990 0:00,NULL,42.75641667,-82.21525,http://www.ogsrlibrary.com/logs/view/T007660_DAWN000_CBN1
T009030_DAWN000_CBN1,CBN1,T009030,Lambton,Dawn,33,II,9/30/1954 0:00,NULL,42.75514444,-82.22051389,http://www.ogsrlibrary.com/logs/view/T009030_DAWN000_CBN1
T009031_DAWN000_CBN1,CBN1,T009031,Lambton,Dawn,33,II,1/28/1952 0:00,NULL,42.75671611,-82.22239028,http://www.ogsrlibrary.com/logs/view/T009031_DAWN000_CBN1
T009030_DAWN000_CBN2,CBN2,T009030,Lambton,Dawn,33,II,9/30/1954 0:00,NULL,42.75514444,-82.22051389,http://www.ogsrlibrary.com/logs/view/T009030_DAWN000_CBN2
T009031_DAWN000_CBN2,CBN2,T009031,Lambton,Dawn,33,II,1/28/1952 0:00,NULL,42.75671611,-82.22239028,http://www.ogsrlibrary.com/logs/view/T009031_DAWN000_CBN2
T006239_DAWN000_CBND,CBND,T006239,Lambton,Dawn,33,II,9/7/1983 0:00,NULL,42.75356111,-82.2234,http://www.ogsrlibrary.com/logs/view/T006239_DAWN000_CBND
T006595_DAWN000_CBND,CBND,T006595,Lambton,Dawn,33,II,2/1/1985 0:00,NULL,42.75311944,-82.22085556,http://www.ogsrlibrary.com/logs/view/T006595_DAWN000_CBND
T007660_DAWN000_CBND,CBND,T007660,Lambton,Dawn,33,II,10/11/1990 0:00,NULL,42.75641667,-82.21525,http://www.ogsrlibrary.com/logs/view/T007660_DAWN000_CBND
T009030_DAWN000_CBND,CBND,T009030,Lambton,Dawn,33,II,9/30/1954 0:00,NULL,42.75514444,-82.22051389,http://www.ogsrlibrary.com/logs/view/T009030_DAWN000_CBND
T009031_DAWN000_CBND,CBND,T009031,Lambton,Dawn,33,II,1/28/1952 0:00,NULL,42.75671611,-82.22239028,http://www.ogsrlibrary.com/logs/view/T009031_DAWN000_CBND
T006595_DAWN000_CNBD_1,CNBD_1,T006595,Lambton,Dawn,33,II,2/1/1985 0:00,NULL,42.75311944,-82.22085556,http://www.ogsrlibrary.com/logs/view/T006595_DAWN000_CNBD_1
T006595_DAWN000_CNBD_2,CNBD_2,T006595,Lambton,Dawn,33,II,2/1/1985 0:00,NULL,42.75311944,-82.22085556,http://www.ogsrlibrary.com/logs/view/T006595_DAWN000_CNBD_2
T007660_DAWN000_CNFD,CNFD,T007660,Lambton,Dawn,33,II,10/11/1990 0:00,NULL,42.75641667,-82.21525,http://www.ogsrlibrary.com/logs/view/T007660_DAWN000_CNFD
T009031_DAWN000_CPP0,CPP0,T009031,Lambton,Dawn,33,II,1/28/1952 0:00,NULL,42.75671611,-82.22239028,http://www.ogsrlibrary.com/logs/view/T009031_DAWN000_CPP0
T006239_DAWN000_DENL,DENL,T006239,Lambton,Dawn,33,II,9/7/1983 0:00,NULL,42.75356111,-82.2234,http://www.ogsrlibrary.com/logs/view/T006239_DAWN000_DENL
T006595_DAWN000_DENL,DENL,T006595,Lambton,Dawn,33,II,2/1/1985 0:00,NULL,42.75311944,-82.22085556,http://www.ogsrlibrary.com/logs/view/T006595_DAWN000_DENL
T006595_DAWN000_DENL(dup),DENL(dup),T006595,Lambton,Dawn,33,II,2/1/1985 0:00,NULL,42.75311944,-82.22085556,http://www.ogsrlibrary.com/logs/view/T006595_DAWN000_DENL(dup)
T009031_DAWN000_DRAW,DRAW,T009031,Lambton,Dawn,33,II,1/28/1952 0:00,NULL,42.75671611,-82.22239028,http://www.ogsrlibrary.com/logs/view/T009031_DAWN000_DRAW
T006239_DAWN000_GRNL,GRNL,T006239,Lambton,Dawn,33,II,9/7/1983 0:00,NULL,42.75356111,-82.2234,http://www.ogsrlibrary.com/logs/view/T006239_DAWN000_GRNL
T006595_DAWN000_GRNL,GRNL,T006595,Lambton,Dawn,33,II,2/1/1985 0:00,NULL,42.75311944,-82.22085556,http://www.ogsrlibrary.com/logs/view/T006595_DAWN000_GRNL
T009030_DAWN000_GRNL,GRNL,T009030,Lambton,Dawn,33,II,9/30/1954 0:00,NULL,42.75514444,-82.22051389,http://www.ogsrlibrary.com/logs/view/T009030_DAWN000_GRNL
T006595_DAWN000_GRNL(dup),GRNL(dup),T006595,Lambton,Dawn,33,II,2/1/1985 0:00,NULL,42.75311944,-82.22085556,http://www.ogsrlibrary.com/logs/view/T006595_DAWN000_GRNL(dup)
T007660_DAWN000_PDK1,PDK1,T007660,Lambton,Dawn,33,II,10/11/1990 0:00,NULL,42.75641667,-82.21525,http://www.ogsrlibrary.com/logs/view/T007660_DAWN000_PDK1
T007660_DAWN000_SONL,SONL,T007660,Lambton,Dawn,33,II,10/11/1990 0:00,NULL,42.75641667,-82.21525,http://www.ogsrlibrary.com/logs/view/T007660_DAWN000_SONL
T006239_DAWN000_VER1,VER1,T006239,Lambton,Dawn,33,II,9/7/1983 0:00,NULL,42.75356111,-82.2234,http://www.ogsrlibrary.com/logs/view/T006239_DAWN000_VER1
T006595_DAWN000_VER1,VER1,T006595,Lambton,Dawn,33,II,2/1/1985 0:00,NULL,42.75311944,-82.22085556,http://www.ogsrlibrary.com/logs/view/T006595_DAWN000_VER1
T007660_DAWN000_VER1,VER1,T007660,Lambton,Dawn,33,II,10/11/1990 0:00,NULL,42.75641667,-82.21525,http://www.ogsrlibrary.com/logs/view/T007660_DAWN000_VER1
T009030_DAWN000_VER1,VER1,T009030,Lambton,Dawn,33,II,9/30/1954 0:00,NULL,42.75514444,-82.22051389,http://www.ogsrlibrary.com/logs/view/T009030_DAWN000_VER1
T009031_DAWN000_VER1,VER1,T009031,Lambton,Dawn,33,II,1/28/1952 0:00,NULL,42.75671611,-82.22239028,http://www.ogsrlibrary.com/logs/view/T009031_DAWN000_VER1
T006239_DAWN000_VER2,VER2,T006239,Lambton,Dawn,33,II,9/7/1983 0:00,NULL,42.75356111,-82.2234,http://www.ogsrlibrary.com/logs/view/T006239_DAWN000_VER2
T006595_DAWN000_VER2,VER2,T006595,Lambton,Dawn,33,II,2/1/1985 0:00,NULL,42.75311944,-82.22085556,http://www.ogsrlibrary.com/logs/view/T006595_DAWN000_VER2
T007660_DAWN000_VER2,VER2,T007660,Lambton,Dawn,33,II,10/11/1990 0:00,NULL,42.75641667,-82.21525,http://www.ogsrlibrary.com/logs/view/T007660_DAWN000_VER2
T009030_DAWN000_VER2,VER2,T009030,Lambton,Dawn,33,II,9/30/1954 0:00,NULL,42.75514444,-82.22051389,http://www.ogsrlibrary.com/logs/view/T009030_DAWN000_VER2
T009031_DAWN000_VER2,VER2,T009031,Lambton,Dawn,33,II,1/28/1952 0:00,NULL,42.75671611,-82.22239028,http://www.ogsrlibrary.com/logs/view/T009031_DAWN000_VER2
T006239_DAWN000_VER3,VER3,T006239,Lambton,Dawn,33,II,9/7/1983 0:00,NULL,42.75356111,-82.2234,http://www.ogsrlibrary.com/logs/view/T006239_DAWN000_VER3
T006595_DAWN000_VER3,VER3,T006595,Lambton,Dawn,33,II,2/1/1985 0:00,NULL,42.75311944,-82.22085556,http://www.ogsrlibrary.com/logs/view/T006595_DAWN000_VER3
T009030_DAWN000_VER3,VER3,T009030,Lambton,Dawn,33,II,9/30/1954 0:00,NULL,42.75514444,-82.22051389,http://www.ogsrlibrary.com/logs/view/T009030_DAWN000_VER3
T009031_DAWN000_VER3,VER3,T009031,Lambton,Dawn,33,II,1/28/1952 0:00,NULL,42.75671611,-82.22239028,http://www.ogsrlibrary.com/logs/view/T009031_DAWN000_VER3
T009030_DAWN000_VER4,VER4,T009030,Lambton,Dawn,33,II,9/30/1954 0:00,NULL,42.75514444,-82.22051389,http://www.ogsrlibrary.com/logs/view/T009030_DAWN000_VER4
T009031_DAWN000_VER4,VER4,T009031,Lambton,Dawn,33,II,1/28/1952 0:00,NULL,42.75671611,-82.22239028,http://www.ogsrlibrary.com/logs/view/T009031_DAWN000_VER4
T009030_DAWN000_VER5,VER5,T009030,Lambton,Dawn,33,II,9/30/1954 0:00,NULL,42.75514444,-82.22051389,http://www.ogsrlibrary.com/logs/view/T009030_DAWN000_VER5
T009031_DAWN000_VER5,VER5,T009031,Lambton,Dawn,33,II,1/28/1952 0:00,NULL,42.75671611,-82.22239028,http://www.ogsrlibrary.com/logs/view/T009031_DAWN000_VER5
T009030_MOORE00_VER6,VER6,T009030,Lambton,Dawn,33,II,9/30/1954 0:00,NULL,42.75514444,-82.22051389,http://www.ogsrlibrary.com/logs/view/T009030_MOORE00_VER6
T009031_DAWN000_VER6,VER6,T009031,Lambton,Dawn,33,II,1/28/1952 0:00,NULL,42.75671611,-82.22239028,http://www.ogsrlibrary.com/logs/view/T009031_DAWN000_VER6
T009031_DAWN000_VER7,VER7,T009031,Lambton,Dawn,33,II,1/28/1952 0:00,NULL,42.75671611,-82.22239028,http://www.ogsrlibrary.com/logs/view/T009031_DAWN000_VER7
T006239_DAWN000_VERT,VERT,T006239,Lambton,Dawn,33,II,9/7/1983 0:00,NULL,42.75356111,-82.2234,http://www.ogsrlibrary.com/logs/view/T006239_DAWN000_VERT
T006595_DAWN000_VERT,VERT,T006595,Lambton,Dawn,33,II,2/1/1985 0:00,NULL,42.75311944,-82.22085556,http://www.ogsrlibrary.com/logs/view/T006595_DAWN000_VERT
T007660_DAWN000_VERT,VERT,T007660,Lambton,Dawn,33,II,10/11/1990 0:00,NULL,42.75641667,-82.21525,http://www.ogsrlibrary.com/logs/view/T007660_DAWN000_VERT
T009030_DAWN000_VERT,VERT,T009030,Lambton,Dawn,33,II,9/30/1954 0:00,NULL,42.75514444,-82.22051389,http://www.ogsrlibrary.com/logs/view/T009030_DAWN000_VERT
T009031_DAWN000_VERT,VERT,T009031,Lambton,Dawn,33,II,1/28/1952 0:00,NULL,42.75671611,-82.22239028,http://www.ogsrlibrary.com/logs/view/T009031_DAWN000_VERT
T006289_DAWN000_GRNL,GRNL,T006289,Lambton,Dawn,33,IV,8/18/1983 0:00,8/22/1983 0:00,42.75580556,-82.18819444,http://www.ogsrlibrary.com/logs/view/T006289_DAWN000_GRNL
T004325_DAWN000_CAL1,CAL1,T004325,Lambton,Dawn,33,IX,5/20/1977 0:00,NULL,42.74964444,-82.09680833,http://www.ogsrlibrary.com/logs/view/T004325_DAWN000_CAL1
T004325_DAWN000_CALP,CALP,T004325,Lambton,Dawn,33,IX,5/20/1977 0:00,NULL,42.74964444,-82.09680833,http://www.ogsrlibrary.com/logs/view/T004325_DAWN000_CALP
T004325_DAWN000_CBN1,CBN1,T004325,Lambton,Dawn,33,IX,5/20/1977 0:00,NULL,42.74964444,-82.09680833,http://www.ogsrlibrary.com/logs/view/T004325_DAWN000_CBN1
T004325_DAWN000_CBND,CBND,T004325,Lambton,Dawn,33,IX,5/20/1977 0:00,NULL,42.74964444,-82.09680833,http://www.ogsrlibrary.com/logs/view/T004325_DAWN000_CBND
T004325_DAWN000_CNFD,CNFD,T004325,Lambton,Dawn,33,IX,5/20/1977 0:00,NULL,42.74964444,-82.09680833,http://www.ogsrlibrary.com/logs/view/T004325_DAWN000_CNFD
T004325_DAWN000_DENL,DENL,T004325,Lambton,Dawn,33,IX,5/20/1977 0:00,NULL,42.74964444,-82.09680833,http://www.ogsrlibrary.com/logs/view/T004325_DAWN000_DENL
F005691_DAWN000_DRAW,DRAW,F005691,Lambton,Dawn,33,IX,10/22/1951 0:00,11/23/1951 0:00,42.75033333,-82.10202778,http://www.ogsrlibrary.com/logs/view/F005691_DAWN000_DRAW
T004325_DAWN000_GRNL,GRNL,T004325,Lambton,Dawn,33,IX,5/20/1977 0:00,NULL,42.74964444,-82.09680833,http://www.ogsrlibrary.com/logs/view/T004325_DAWN000_GRNL
T004325_DAWN000_PDK1,PDK1,T004325,Lambton,Dawn,33,IX,5/20/1977 0:00,NULL,42.74964444,-82.09680833,http://www.ogsrlibrary.com/logs/view/T004325_DAWN000_PDK1
T004325_DAWN000_PER1,PER1,T004325,Lambton,Dawn,33,IX,5/20/1977 0:00,NULL,42.74964444,-82.09680833,http://www.ogsrlibrary.com/logs/view/T004325_DAWN000_PER1
T004325_DAWN000_PERF,PERF,T004325,Lambton,Dawn,33,IX,5/20/1977 0:00,NULL,42.74964444,-82.09680833,http://www.ogsrlibrary.com/logs/view/T004325_DAWN000_PERF
T004325_DAWN000_SBT0,SBT0,T004325,Lambton,Dawn,33,IX,5/20/1977 0:00,NULL,42.74964444,-82.09680833,http://www.ogsrlibrary.com/logs/view/T004325_DAWN000_SBT0
T004325_DAWN000_VER1,VER1,T004325,Lambton,Dawn,33,IX,5/20/1977 0:00,NULL,42.74964444,-82.09680833,http://www.ogsrlibrary.com/logs/view/T004325_DAWN000_VER1
T004325_DAWN000_VERT,VERT,T004325,Lambton,Dawn,33,IX,5/20/1977 0:00,NULL,42.74964444,-82.09680833,http://www.ogsrlibrary.com/logs/view/T004325_DAWN000_VERT
T007306_DAWN000_GRNL,GRNL,T007306,Lambton,Dawn,33,VI,10/17/1988 0:00,10/18/1988 0:00,42.75372222,-82.15047222,http://www.ogsrlibrary.com/logs/view/T007306_DAWN000_GRNL
T004688_DAWN000_GRNL,GRNL,T004688,Lambton,Dawn,33,VII,6/21/1978 0:00,7/10/1978 0:00,42.75411111,-82.12441667,http://www.ogsrlibrary.com/logs/view/T004688_DAWN000_GRNL
T004505_DAWN000_CBV1,CBV1,T004505,Lambton,Dawn,33,VIII,8/23/1977 0:00,3/31/1993 0:00,42.75105556,-82.11177778,http://www.ogsrlibrary.com/logs/view/T004505_DAWN000_CBV1
T004505_DAWN000_CBV2,CBV2,T004505,Lambton,Dawn,33,VIII,8/23/1977 0:00,3/31/1993 0:00,42.75105556,-82.11177778,http://www.ogsrlibrary.com/logs/view/T004505_DAWN000_CBV2
T004505_DAWN000_CBVD,CBVD,T004505,Lambton,Dawn,33,VIII,8/23/1977 0:00,3/31/1993 0:00,42.75105556,-82.11177778,http://www.ogsrlibrary.com/logs/view/T004505_DAWN000_CBVD
T004505_DAWN000_CMPL,CMPL,T004505,Lambton,Dawn,33,VIII,8/23/1977 0:00,3/31/1993 0:00,42.75105556,-82.11177778,http://www.ogsrlibrary.com/logs/view/T004505_DAWN000_CMPL
T004505_DAWN000_DENL,DENL,T004505,Lambton,Dawn,33,VIII,8/23/1977 0:00,3/31/1993 0:00,42.75105556,-82.11177778,http://www.ogsrlibrary.com/logs/view/T004505_DAWN000_DENL
T004505_DAWN000_GRNL,GRNL,T004505,Lambton,Dawn,33,VIII,8/23/1977 0:00,3/31/1993 0:00,42.75105556,-82.11177778,http://www.ogsrlibrary.com/logs/view/T004505_DAWN000_GRNL
T007367_DAWN000_CBN1,CBN1,T007367,Lambton,Dawn,33,XIII,10/3/1988 0:00,NULL,42.75113889,-82.02625278,http://www.ogsrlibrary.com/logs/view/T007367_DAWN000_CBN1
T007367_DAWN000_CBND,CBND,T007367,Lambton,Dawn,33,XIII,10/3/1988 0:00,NULL,42.75113889,-82.02625278,http://www.ogsrlibrary.com/logs/view/T007367_DAWN000_CBND
T007367_DAWN000_CNFD,CNFD,T007367,Lambton,Dawn,33,XIII,10/3/1988 0:00,NULL,42.75113889,-82.02625278,http://www.ogsrlibrary.com/logs/view/T007367_DAWN000_CNFD
T007367_DAWN000_GRNL,GRNL,T007367,Lambton,Dawn,33,XIII,10/3/1988 0:00,NULL,42.75113889,-82.02625278,http://www.ogsrlibrary.com/logs/view/T007367_DAWN000_GRNL
T007367_DAWN000_VER1,VER1,T007367,Lambton,Dawn,33,XIII,10/3/1988 0:00,NULL,42.75113889,-82.02625278,http://www.ogsrlibrary.com/logs/view/T007367_DAWN000_VER1
T007367_DAWN000_VER2,VER2,T007367,Lambton,Dawn,33,XIII,10/3/1988 0:00,NULL,42.75113889,-82.02625278,http://www.ogsrlibrary.com/logs/view/T007367_DAWN000_VER2
T007367_DAWN000_VER3,VER3,T007367,Lambton,Dawn,33,XIII,10/3/1988 0:00,NULL,42.75113889,-82.02625278,http://www.ogsrlibrary.com/logs/view/T007367_DAWN000_VER3
T007367_DAWN000_VER4,VER4,T007367,Lambton,Dawn,33,XIII,10/3/1988 0:00,NULL,42.75113889,-82.02625278,http://www.ogsrlibrary.com/logs/view/T007367_DAWN000_VER4
T007367_DAWN000_VERT,VERT,T007367,Lambton,Dawn,33,XIII,10/3/1988 0:00,NULL,42.75113889,-82.02625278,http://www.ogsrlibrary.com/logs/view/T007367_DAWN000_VERT
F005906_DAWN000_DRA1,DRA1,F005906,Lambton,Dawn,34,I,9/14/1951 0:00,11/5/1951 0:00,42.75844444,-82.23233333,http://www.ogsrlibrary.com/logs/view/F005906_DAWN000_DRA1
F005906_DAWN000_DRAW,DRAW,F005906,Lambton,Dawn,34,I,9/14/1951 0:00,11/5/1951 0:00,42.75844444,-82.23233333,http://www.ogsrlibrary.com/logs/view/F005906_DAWN000_DRAW
T003305_DAWN000_GRNL,GRNL,T003305,Lambton,Dawn,34,VII,11/18/1971 0:00,11/22/1971 0:00,42.75686111,-82.13405556,http://www.ogsrlibrary.com/logs/view/T003305_DAWN000_GRNL
T007313_DAWN000_CBN1,CBN1,T007313,Lambton,Dawn,34,XIII,9/16/1988 0:00,NULL,42.75666667,-82.03261111,http://www.ogsrlibrary.com/logs/view/T007313_DAWN000_CBN1
T007314_DAWN000_CBN1,CBN1,T007314,Lambton,Dawn,34,XIII,9/13/1988 0:00,NULL,42.75647778,-82.03055833,http://www.ogsrlibrary.com/logs/view/T007314_DAWN000_CBN1
T007368_DAWN000_CBN1,CBN1,T007368,Lambton,Dawn,34,XIII,11/4/1988 0:00,NULL,42.7541,-82.024,http://www.ogsrlibrary.com/logs/view/T007368_DAWN000_CBN1
T007313_DAWN000_CBND,CBND,T007313,Lambton,Dawn,34,XIII,9/16/1988 0:00,NULL,42.75666667,-82.03261111,http://www.ogsrlibrary.com/logs/view/T007313_DAWN000_CBND
T007314_DAWN000_CBND,CBND,T007314,Lambton,Dawn,34,XIII,9/13/1988 0:00,NULL,42.75647778,-82.03055833,http://www.ogsrlibrary.com/logs/view/T007314_DAWN000_CBND
T007368_DAWN000_CBND,CBND,T007368,Lambton,Dawn,34,XIII,11/4/1988 0:00,NULL,42.7541,-82.024,http://www.ogsrlibrary.com/logs/view/T007368_DAWN000_CBND
T009148_DAWN000_CBND,CBND,T009148,Lambton,Dawn,34,XIII,1/19/2001 0:00,NULL,42.75663611,-82.032125,http://www.ogsrlibrary.com/logs/view/T009148_DAWN000_CBND
T007368_DAWN000_CNF1,CNF1,T007368,Lambton,Dawn,34,XIII,11/4/1988 0:00,NULL,42.7541,-82.024,http://www.ogsrlibrary.com/logs/view/T007368_DAWN000_CNF1
T009029_DAWN000_CNF1,CNF1,T009029,Lambton,Dawn,34,XIII,8/18/1954 0:00,NULL,42.75529444,-82.03132222,http://www.ogsrlibrary.com/logs/view/T009029_DAWN000_CNF1
T007313_DAWN000_CNFD,CNFD,T007313,Lambton,Dawn,34,XIII,9/16/1988 0:00,NULL,42.75666667,-82.03261111,http://www.ogsrlibrary.com/logs/view/T007313_DAWN000_CNFD
T007314_DAWN000_CNFD,CNFD,T007314,Lambton,Dawn,34,XIII,9/13/1988 0:00,NULL,42.75647778,-82.03055833,http://www.ogsrlibrary.com/logs/view/T007314_DAWN000_CNFD
T007368_DAWN000_CNFD,CNFD,T007368,Lambton,Dawn,34,XIII,11/4/1988 0:00,NULL,42.7541,-82.024,http://www.ogsrlibrary.com/logs/view/T007368_DAWN000_CNFD
T009029_DAWN000_CNFD,CNFD,T009029,Lambton,Dawn,34,XIII,8/18/1954 0:00,NULL,42.75529444,-82.03132222,http://www.ogsrlibrary.com/logs/view/T009029_DAWN000_CNFD
T009148_DAWN000_CNFD,CNFD,T009148,Lambton,Dawn,34,XIII,1/19/2001 0:00,NULL,42.75663611,-82.032125,http://www.ogsrlibrary.com/logs/view/T009148_DAWN000_CNFD
T007368_DAWN000_DLL0,DLL0,T007368,Lambton,Dawn,34,XIII,11/4/1988 0:00,NULL,42.7541,-82.024,http://www.ogsrlibrary.com/logs/view/T007368_DAWN000_DLL0
T009029_DAWN000_GR,GR,T009029,Lambton,Dawn,34,XIII,8/18/1954 0:00,NULL,42.75529444,-82.03132222,http://www.ogsrlibrary.com/logs/view/T009029_DAWN000_GR
T007368_DAWN000_GRNL,GRNL,T007368,Lambton,Dawn,34,XIII,11/4/1988 0:00,NULL,42.7541,-82.024,http://www.ogsrlibrary.com/logs/view/T007368_DAWN000_GRNL
T007313_DAWN000_NEUT,NEUT,T007313,Lambton,Dawn,34,XIII,9/16/1988 0:00,NULL,42.75666667,-82.03261111,http://www.ogsrlibrary.com/logs/view/T007313_DAWN000_NEUT
T007314_DAWN000_NEUT,NEUT,T007314,Lambton,Dawn,34,XIII,9/13/1988 0:00,NULL,42.75647778,-82.03055833,http://www.ogsrlibrary.com/logs/view/T007314_DAWN000_NEUT
T009029_DAWN000_PDK1,PDK1,T009029,Lambton,Dawn,34,XIII,8/18/1954 0:00,NULL,42.75529444,-82.03132222,http://www.ogsrlibrary.com/logs/view/T009029_DAWN000_PDK1
T007313_DAWN000_VER1,VER1,T007313,Lambton,Dawn,34,XIII,9/16/1988 0:00,NULL,42.75666667,-82.03261111,http://www.ogsrlibrary.com/logs/view/T007313_DAWN000_VER1
T007314_DAWN000_VER1,VER1,T007314,Lambton,Dawn,34,XIII,9/13/1988 0:00,NULL,42.75647778,-82.03055833,http://www.ogsrlibrary.com/logs/view/T007314_DAWN000_VER1
T007368_DAWN000_VER1,VER1,T007368,Lambton,Dawn,34,XIII,11/4/1988 0:00,NULL,42.7541,-82.024,http://www.ogsrlibrary.com/logs/view/T007368_DAWN000_VER1
T009029_DAWN000_VER1,VER1,T009029,Lambton,Dawn,34,XIII,8/18/1954 0:00,NULL,42.75529444,-82.03132222,http://www.ogsrlibrary.com/logs/view/T009029_DAWN000_VER1
T007313_DAWN000_VER2,VER2,T007313,Lambton,Dawn,34,XIII,9/16/1988 0:00,NULL,42.75666667,-82.03261111,http://www.ogsrlibrary.com/logs/view/T007313_DAWN000_VER2
T007314_DAWN000_VER2,VER2,T007314,Lambton,Dawn,34,XIII,9/13/1988 0:00,NULL,42.75647778,-82.03055833,http://www.ogsrlibrary.com/logs/view/T007314_DAWN000_VER2
T007368_DAWN000_VER2,VER2,T007368,Lambton,Dawn,34,XIII,11/4/1988 0:00,NULL,42.7541,-82.024,http://www.ogsrlibrary.com/logs/view/T007368_DAWN000_VER2
T009029_DAWN000_VER2,VER2,T009029,Lambton,Dawn,34,XIII,8/18/1954 0:00,NULL,42.75529444,-82.03132222,http://www.ogsrlibrary.com/logs/view/T009029_DAWN000_VER2
T007313_DAWN000_VER3,VER3,T007313,Lambton,Dawn,34,XIII,9/16/1988 0:00,NULL,42.75666667,-82.03261111,http://www.ogsrlibrary.com/logs/view/T007313_DAWN000_VER3
T007314_DAWN000_VER3,VER3,T007314,Lambton,Dawn,34,XIII,9/13/1988 0:00,NULL,42.75647778,-82.03055833,http://www.ogsrlibrary.com/logs/view/T007314_DAWN000_VER3
T009029_DAWN000_VER3,VER3,T009029,Lambton,Dawn,34,XIII,8/18/1954 0:00,NULL,42.75529444,-82.03132222,http://www.ogsrlibrary.com/logs/view/T009029_DAWN000_VER3
T009029_DAWN000_VER4,VER4,T009029,Lambton,Dawn,34,XIII,8/18/1954 0:00,NULL,42.75529444,-82.03132222,http://www.ogsrlibrary.com/logs/view/T009029_DAWN000_VER4
T007313_DAWN000_VERT,VERT,T007313,Lambton,Dawn,34,XIII,9/16/1988 0:00,NULL,42.75666667,-82.03261111,http://www.ogsrlibrary.com/logs/view/T007313_DAWN000_VERT
T007314_DAWN000_VERT,VERT,T007314,Lambton,Dawn,34,XIII,9/13/1988 0:00,NULL,42.75647778,-82.03055833,http://www.ogsrlibrary.com/logs/view/T007314_DAWN000_VERT
T007368_DAWN000_VERT,VERT,T007368,Lambton,Dawn,34,XIII,11/4/1988 0:00,NULL,42.7541,-82.024,http://www.ogsrlibrary.com/logs/view/T007368_DAWN000_VERT
T009029_DAWN000_VERT,VERT,T009029,Lambton,Dawn,34,XIII,8/18/1954 0:00,NULL,42.75529444,-82.03132222,http://www.ogsrlibrary.com/logs/view/T009029_DAWN000_VERT
T008833_ENNISKI_CCL0,CCL0,T008833,Lambton,Enniskillen,1,II,7/26/2001 0:00,NULL,42.7827775,-82.23752778,http://www.ogsrlibrary.com/logs/view/T008833_ENNISKI_CCL0
T008833_ENNISKI_CCL1,CCL1,T008833,Lambton,Enniskillen,1,II,7/26/2001 0:00,NULL,42.7827775,-82.23752778,http://www.ogsrlibrary.com/logs/view/T008833_ENNISKI_CCL1
T008833_ENNISKI_CNF1,CNF1,T008833,Lambton,Enniskillen,1,II,7/26/2001 0:00,NULL,42.7827775,-82.23752778,http://www.ogsrlibrary.com/logs/view/T008833_ENNISKI_CNF1
T008833_ENNISKI_CNFD,CNFD,T008833,Lambton,Enniskillen,1,II,7/26/2001 0:00,NULL,42.7827775,-82.23752778,http://www.ogsrlibrary.com/logs/view/T008833_ENNISKI_CNFD
T008833_ENNISKI_VERT,VERT,T008833,Lambton,Enniskillen,1,II,7/26/2001 0:00,NULL,42.7827775,-82.23752778,http://www.ogsrlibrary.com/logs/view/T008833_ENNISKI_VERT
T004412_ENNISKI_CALP,CALP,T004412,Lambton,Enniskillen,1,IV,6/6/1977 0:00,NULL,42.80965833,-82.23197222,http://www.ogsrlibrary.com/logs/view/T004412_ENNISKI_CALP
